event_id,user_id,event_type,event_timestamp,page_url,campaign_id
4753,799,email_click,2025-07-15 14:09:09,/page/93,
4754,405,signup,2025-07-24 14:09:09,/page/20,9.0
4755,679,signup,2025-07-28 14:09:09,/page/24,
4756,58,signup,2025-07-13 14:09:09,/page/52,
4757,455,email_click,2025-07-18 14:09:09,/page/53,42.0
4758,235,email_click,2025-07-19 14:09:09,/page/62,
4759,624,page_view,2025-08-08 14:09:09,/page/46,
4760,272,signup,2025-07-27 14:09:09,/page/65,36.0
4761,583,add_to_cart,2025-07-13 14:09:09,/page/28,
4762,709,signup,2025-08-04 14:09:09,/page/36,
4763,162,purchase,2025-07-28 14:09:09,/page/18,
4764,727,add_to_cart,2025-08-09 14:09:09,/page/31,
4765,710,signup,2025-07-24 14:09:09,/page/64,
4766,112,email_click,2025-07-30 14:09:09,/page/69,
4767,114,email_click,2025-07-22 14:09:09,/page/69,48.0
4768,84,add_to_cart,2025-07-29 14:09:09,/page/19,
4769,410,add_to_cart,2025-08-10 14:09:09,/page/47,11.0
4770,479,signup,2025-08-02 14:09:09,/page/27,
4771,488,add_to_cart,2025-07-30 14:09:09,/page/51,
4772,331,page_view,2025-07-25 14:09:09,/page/2,
4773,952,purchase,2025-07-24 14:09:09,/page/30,
4774,712,purchase,2025-07-19 14:09:09,/page/68,50.0
4775,28,email_click,2025-08-10 14:09:09,/page/80,32.0
4776,445,email_click,2025-07-28 14:09:09,/page/21,17.0
4777,817,purchase,2025-07-21 14:09:09,/page/89,
4778,67,purchase,2025-07-31 14:09:09,/page/79,
4779,774,signup,2025-07-25 14:09:09,/page/96,
4780,622,signup,2025-07-18 14:09:09,/page/48,
4781,294,purchase,2025-07-15 14:09:09,/page/31,18.0
4782,579,signup,2025-07-22 14:09:09,/page/13,31.0
4783,739,email_click,2025-07-26 14:09:09,/page/78,
4784,146,add_to_cart,2025-07-27 14:09:09,/page/21,
4785,315,signup,2025-07-28 14:09:09,/page/94,
4786,332,add_to_cart,2025-07-17 14:09:09,/page/31,
4787,509,page_view,2025-08-06 14:09:09,/page/18,
4788,760,page_view,2025-07-30 14:09:09,/page/61,39.0
4789,783,signup,2025-07-26 14:09:09,/page/89,
4790,551,page_view,2025-07-14 14:09:09,/page/41,
4791,247,email_click,2025-07-30 14:09:09,/page/49,
4792,11,page_view,2025-07-20 14:09:09,/page/56,
4793,73,add_to_cart,2025-07-14 14:09:09,/page/98,2.0
4794,351,page_view,2025-07-26 14:09:09,/page/7,
4795,880,email_click,2025-07-22 14:09:09,/page/88,
4796,375,email_click,2025-07-30 14:09:09,/page/45,14.0
4797,600,add_to_cart,2025-07-14 14:09:09,/page/19,16.0
4798,365,signup,2025-07-31 14:09:09,/page/44,
4799,131,page_view,2025-08-05 14:09:09,/page/39,34.0
4800,317,purchase,2025-07-22 14:09:09,/page/99,
4801,821,email_click,2025-07-22 14:09:09,/page/74,
4802,932,signup,2025-08-08 14:09:09,/page/52,
4803,214,page_view,2025-08-04 14:09:09,/page/31,
4804,445,email_click,2025-07-31 14:09:09,/page/42,
4805,494,page_view,2025-08-09 14:09:09,/page/45,43.0
4806,446,email_click,2025-07-17 14:09:09,/page/48,
4807,442,add_to_cart,2025-07-15 14:09:09,/page/53,41.0
4808,66,add_to_cart,2025-07-16 14:09:09,/page/67,18.0
4809,722,email_click,2025-08-09 14:09:09,/page/83,
4810,848,add_to_cart,2025-07-27 14:09:09,/page/4,
4811,814,email_click,2025-07-23 14:09:09,/page/30,9.0
4812,283,purchase,2025-08-08 14:09:09,/page/17,
4813,825,email_click,2025-07-13 14:09:09,/page/75,
4814,911,email_click,2025-07-23 14:09:09,/page/51,
4815,985,add_to_cart,2025-07-23 14:09:09,/page/1,11.0
4816,294,page_view,2025-07-24 14:09:09,/page/47,
4817,368,page_view,2025-07-25 14:09:09,/page/42,
4818,574,add_to_cart,2025-08-09 14:09:09,/page/96,
4819,154,signup,2025-08-07 14:09:09,/page/7,
4820,560,purchase,2025-07-18 14:09:09,/page/96,36.0
4821,334,purchase,2025-07-28 14:09:09,/page/79,4.0
4822,997,purchase,2025-07-24 14:09:09,/page/35,38.0
4823,248,email_click,2025-07-14 14:09:09,/page/55,
4824,471,page_view,2025-08-01 14:09:09,/page/80,31.0
4825,865,page_view,2025-07-21 14:09:09,/page/88,16.0
4826,469,purchase,2025-07-25 14:09:09,/page/68,
4827,409,signup,2025-07-31 14:09:09,/page/20,
4828,805,page_view,2025-07-14 14:09:09,/page/48,
4829,599,purchase,2025-08-10 14:09:09,/page/35,
4830,111,purchase,2025-07-14 14:09:09,/page/2,8.0
4831,911,add_to_cart,2025-07-15 14:09:09,/page/43,
4832,644,purchase,2025-07-29 14:09:09,/page/49,
4833,867,purchase,2025-08-09 14:09:09,/page/4,39.0
4834,855,email_click,2025-08-10 14:09:09,/page/47,
4835,469,signup,2025-07-19 14:09:09,/page/43,
4836,589,add_to_cart,2025-07-13 14:09:09,/page/61,
4837,255,email_click,2025-07-11 14:09:09,/page/13,19.0
4838,273,add_to_cart,2025-07-26 14:09:09,/page/60,
4839,864,email_click,2025-07-23 14:09:09,/page/6,20.0
4840,157,page_view,2025-07-14 14:09:09,/page/89,49.0
4841,750,signup,2025-07-23 14:09:09,/page/3,
4842,142,signup,2025-08-10 14:09:09,/page/55,17.0
4843,73,purchase,2025-07-26 14:09:09,/page/24,
4844,234,add_to_cart,2025-07-21 14:09:09,/page/11,
4845,648,email_click,2025-07-15 14:09:09,/page/7,
4846,427,add_to_cart,2025-07-21 14:09:09,/page/31,
4847,648,email_click,2025-08-04 14:09:09,/page/14,50.0
4848,8,email_click,2025-08-03 14:09:09,/page/69,
4849,379,add_to_cart,2025-08-02 14:09:09,/page/32,
4850,787,page_view,2025-07-12 14:09:09,/page/27,
4851,820,add_to_cart,2025-08-04 14:09:09,/page/95,32.0
4852,271,add_to_cart,2025-07-27 14:09:09,/page/47,
4853,988,email_click,2025-07-29 14:09:09,/page/51,
4854,35,purchase,2025-07-24 14:09:09,/page/71,
4855,733,purchase,2025-08-09 14:09:09,/page/72,
4856,943,add_to_cart,2025-07-30 14:09:09,/page/70,
4857,853,purchase,2025-07-26 14:09:09,/page/7,20.0
4858,227,email_click,2025-08-02 14:09:09,/page/89,21.0
4859,554,page_view,2025-07-27 14:09:09,/page/72,
4860,493,signup,2025-07-11 14:09:09,/page/80,45.0
4861,281,email_click,2025-07-16 14:09:09,/page/93,18.0
4862,544,email_click,2025-07-13 14:09:09,/page/15,
4863,864,page_view,2025-07-17 14:09:09,/page/38,
4864,95,email_click,2025-07-28 14:09:09,/page/85,
4865,114,signup,2025-08-02 14:09:09,/page/12,
4866,856,signup,2025-07-14 14:09:09,/page/47,
4867,933,signup,2025-08-06 14:09:09,/page/51,
4868,371,purchase,2025-07-24 14:09:09,/page/41,
4869,796,signup,2025-08-03 14:09:09,/page/29,
4870,509,signup,2025-07-16 14:09:09,/page/56,
4871,911,purchase,2025-07-22 14:09:09,/page/80,
4872,679,add_to_cart,2025-08-05 14:09:09,/page/36,
4873,817,add_to_cart,2025-07-17 14:09:09,/page/30,35.0
4874,855,signup,2025-08-07 14:09:09,/page/24,
4875,996,purchase,2025-07-28 14:09:09,/page/66,39.0
4876,111,email_click,2025-07-21 14:09:09,/page/83,
4877,395,add_to_cart,2025-08-01 14:09:09,/page/71,
4878,224,purchase,2025-07-29 14:09:09,/page/69,42.0
4879,770,add_to_cart,2025-07-30 14:09:09,/page/26,
4880,85,add_to_cart,2025-07-30 14:09:09,/page/10,
4881,354,signup,2025-08-04 14:09:09,/page/15,28.0
4882,5,add_to_cart,2025-07-13 14:09:09,/page/63,
4883,193,purchase,2025-07-26 14:09:09,/page/40,
4884,592,add_to_cart,2025-07-15 14:09:09,/page/58,
4885,233,email_click,2025-08-05 14:09:09,/page/96,
4886,390,page_view,2025-07-17 14:09:09,/page/79,
4887,418,email_click,2025-07-14 14:09:09,/page/21,22.0
4888,560,purchase,2025-07-25 14:09:09,/page/86,17.0
4889,202,page_view,2025-07-20 14:09:09,/page/28,
4890,322,signup,2025-07-17 14:09:09,/page/39,
4891,315,signup,2025-07-27 14:09:09,/page/36,
4892,200,email_click,2025-07-27 14:09:09,/page/62,
4893,430,page_view,2025-07-21 14:09:09,/page/96,
4894,350,signup,2025-07-28 14:09:09,/page/63,
4895,869,page_view,2025-07-16 14:09:09,/page/50,
4896,249,purchase,2025-07-13 14:09:09,/page/34,
4897,89,email_click,2025-08-07 14:09:09,/page/5,
4898,342,purchase,2025-08-02 14:09:09,/page/10,
4899,679,add_to_cart,2025-07-11 14:09:09,/page/38,
4900,133,email_click,2025-07-12 14:09:09,/page/56,
4901,258,page_view,2025-07-24 14:09:09,/page/9,49.0
4902,687,signup,2025-08-08 14:09:09,/page/7,41.0
4903,390,purchase,2025-07-20 14:09:09,/page/78,19.0
4904,334,add_to_cart,2025-08-01 14:09:09,/page/32,
4905,358,add_to_cart,2025-07-11 14:09:09,/page/3,
4906,391,email_click,2025-07-30 14:09:09,/page/13,
4907,690,page_view,2025-07-11 14:09:09,/page/49,
4908,79,purchase,2025-08-01 14:09:09,/page/61,
4909,436,email_click,2025-07-26 14:09:09,/page/35,
4910,91,add_to_cart,2025-07-22 14:09:09,/page/35,
4911,519,page_view,2025-07-26 14:09:09,/page/2,
4912,114,email_click,2025-07-26 14:09:09,/page/48,
4913,673,purchase,2025-08-07 14:09:09,/page/45,
4914,368,page_view,2025-07-23 14:09:09,/page/36,
4915,668,purchase,2025-07-19 14:09:09,/page/42,
4916,556,signup,2025-08-04 14:09:09,/page/28,
4917,979,signup,2025-08-09 14:09:09,/page/23,
4918,744,page_view,2025-07-28 14:09:09,/page/67,
4919,248,email_click,2025-08-02 14:09:09,/page/67,24.0
4920,554,purchase,2025-07-15 14:09:09,/page/68,
4921,731,add_to_cart,2025-07-27 14:09:09,/page/26,
4922,843,email_click,2025-08-10 14:09:09,/page/78,
4923,18,purchase,2025-07-12 14:09:09,/page/93,17.0
4924,349,page_view,2025-08-02 14:09:09,/page/31,
4925,387,page_view,2025-08-10 14:09:09,/page/34,
4926,128,email_click,2025-07-18 14:09:09,/page/79,
4927,859,email_click,2025-08-08 14:09:09,/page/62,
4928,30,add_to_cart,2025-08-09 14:09:09,/page/64,
4929,245,add_to_cart,2025-07-29 14:09:09,/page/59,
4930,801,signup,2025-08-04 14:09:09,/page/29,39.0
4931,332,page_view,2025-07-14 14:09:09,/page/34,9.0
4932,665,signup,2025-07-12 14:09:09,/page/6,
4933,267,signup,2025-08-09 14:09:09,/page/30,
4934,864,add_to_cart,2025-07-31 14:09:09,/page/22,
4935,673,purchase,2025-07-15 14:09:09,/page/34,
4936,989,purchase,2025-08-09 14:09:09,/page/27,36.0
4937,910,add_to_cart,2025-07-27 14:09:09,/page/99,
4938,99,add_to_cart,2025-07-30 14:09:09,/page/87,
4939,630,email_click,2025-07-16 14:09:09,/page/56,
4940,61,signup,2025-07-28 14:09:09,/page/8,39.0
4941,638,signup,2025-07-24 14:09:09,/page/21,
4942,12,purchase,2025-07-13 14:09:09,/page/12,
4943,249,page_view,2025-07-19 14:09:09,/page/50,
4944,71,email_click,2025-07-16 14:09:09,/page/79,44.0
4945,445,purchase,2025-08-04 14:09:09,/page/54,
4946,997,add_to_cart,2025-08-09 14:09:09,/page/90,
4947,907,add_to_cart,2025-08-01 14:09:09,/page/55,
4948,131,email_click,2025-07-28 14:09:09,/page/97,
4949,188,add_to_cart,2025-07-20 14:09:09,/page/25,
4950,369,signup,2025-08-04 14:09:09,/page/78,12.0
4951,662,email_click,2025-07-24 14:09:09,/page/41,19.0
4952,898,email_click,2025-07-30 14:09:09,/page/73,
4953,66,signup,2025-07-31 14:09:09,/page/36,20.0
4954,611,purchase,2025-08-05 14:09:09,/page/80,
4955,408,purchase,2025-07-30 14:09:09,/page/41,
4956,867,email_click,2025-07-25 14:09:09,/page/87,42.0
4957,447,add_to_cart,2025-07-31 14:09:09,/page/69,
4958,418,signup,2025-07-26 14:09:09,/page/45,3.0
4959,83,page_view,2025-08-04 14:09:09,/page/11,
4960,74,add_to_cart,2025-07-21 14:09:09,/page/29,
4961,717,email_click,2025-07-12 14:09:09,/page/64,
4962,657,purchase,2025-08-04 14:09:09,/page/23,
4963,755,email_click,2025-08-01 14:09:09,/page/28,21.0
4964,693,purchase,2025-08-01 14:09:09,/page/97,18.0
4965,519,email_click,2025-07-23 14:09:09,/page/92,
4966,436,email_click,2025-07-22 14:09:09,/page/26,
4967,371,add_to_cart,2025-08-06 14:09:09,/page/48,13.0
4968,639,add_to_cart,2025-08-09 14:09:09,/page/44,
4969,774,purchase,2025-07-12 14:09:09,/page/23,22.0
4970,502,add_to_cart,2025-08-08 14:09:09,/page/88,50.0
4971,431,page_view,2025-07-29 14:09:09,/page/56,46.0
4972,656,email_click,2025-07-23 14:09:09,/page/92,9.0
4973,262,signup,2025-07-18 14:09:09,/page/14,30.0
4974,329,signup,2025-07-17 14:09:09,/page/14,
4975,681,page_view,2025-08-09 14:09:09,/page/5,1.0
4976,184,page_view,2025-08-05 14:09:09,/page/92,
4977,347,purchase,2025-07-23 14:09:09,/page/14,
4978,833,signup,2025-07-14 14:09:09,/page/77,
4979,196,add_to_cart,2025-08-06 14:09:09,/page/72,
4980,102,purchase,2025-08-02 14:09:09,/page/17,26.0
4981,237,add_to_cart,2025-07-15 14:09:09,/page/53,47.0
4982,117,purchase,2025-08-06 14:09:09,/page/34,
4983,487,page_view,2025-07-12 14:09:09,/page/44,
4984,330,page_view,2025-08-02 14:09:09,/page/80,
4985,883,signup,2025-07-24 14:09:09,/page/64,
4986,34,page_view,2025-07-16 14:09:09,/page/87,
4987,780,email_click,2025-07-30 14:09:09,/page/13,
4988,550,purchase,2025-07-28 14:09:09,/page/24,
4989,724,signup,2025-08-05 14:09:09,/page/25,
4990,276,signup,2025-07-16 14:09:09,/page/79,
4991,197,signup,2025-08-04 14:09:09,/page/95,
4992,89,page_view,2025-08-04 14:09:09,/page/44,
4993,466,add_to_cart,2025-07-23 14:09:09,/page/23,
4994,103,purchase,2025-07-24 14:09:09,/page/38,
4995,465,email_click,2025-08-06 14:09:09,/page/94,
4996,797,add_to_cart,2025-07-21 14:09:09,/page/81,
4997,187,add_to_cart,2025-07-13 14:09:09,/page/43,
4998,693,email_click,2025-08-10 14:09:09,/page/30,
4999,779,email_click,2025-07-22 14:09:09,/page/69,
5000,81,email_click,2025-07-22 14:09:09,/page/93,
5001,713,email_click,2025-07-26 14:09:09,/page/56,
5002,402,email_click,2025-07-23 14:09:09,/page/74,
5003,684,email_click,2025-08-04 14:09:09,/page/14,41.0
5004,909,email_click,2025-08-07 14:09:09,/page/38,
5005,934,signup,2025-07-15 14:09:09,/page/35,
5006,241,page_view,2025-08-05 14:09:09,/page/77,
5007,37,add_to_cart,2025-08-10 14:09:09,/page/38,
5008,116,signup,2025-07-31 14:09:09,/page/42,
5009,928,add_to_cart,2025-07-29 14:09:09,/page/58,
5010,208,add_to_cart,2025-08-04 14:09:09,/page/61,
5011,794,email_click,2025-07-25 14:09:09,/page/78,
5012,445,email_click,2025-07-11 14:09:09,/page/56,34.0
5013,833,email_click,2025-07-30 14:09:09,/page/96,
5014,92,signup,2025-08-08 14:09:09,/page/21,3.0
5015,688,signup,2025-07-19 14:09:09,/page/46,48.0
5016,313,email_click,2025-08-08 14:09:09,/page/33,13.0
5017,629,signup,2025-07-16 14:09:09,/page/94,
5018,298,add_to_cart,2025-07-16 14:09:09,/page/11,
5019,450,signup,2025-07-30 14:09:09,/page/9,
5020,210,page_view,2025-07-12 14:09:09,/page/85,29.0
5021,588,signup,2025-07-31 14:09:09,/page/6,
5022,559,email_click,2025-07-21 14:09:09,/page/98,
5023,625,signup,2025-07-29 14:09:09,/page/78,
5024,889,email_click,2025-07-31 14:09:09,/page/39,
5025,165,add_to_cart,2025-07-13 14:09:09,/page/13,
5026,788,purchase,2025-08-02 14:09:09,/page/22,10.0
5027,725,email_click,2025-07-30 14:09:09,/page/56,
5028,659,page_view,2025-08-06 14:09:09,/page/97,
5029,111,email_click,2025-07-25 14:09:09,/page/6,
5030,669,email_click,2025-08-09 14:09:09,/page/93,39.0
5031,119,purchase,2025-07-23 14:09:09,/page/16,19.0
5032,107,purchase,2025-07-18 14:09:09,/page/1,
5033,572,purchase,2025-08-09 14:09:09,/page/2,
5034,248,purchase,2025-07-19 14:09:09,/page/62,
5035,166,email_click,2025-07-19 14:09:09,/page/89,
5036,803,signup,2025-08-03 14:09:09,/page/33,
5037,176,signup,2025-08-05 14:09:09,/page/39,
5038,709,purchase,2025-07-31 14:09:09,/page/89,
5039,758,add_to_cart,2025-07-23 14:09:09,/page/37,
5040,951,signup,2025-07-22 14:09:09,/page/2,8.0
5041,27,email_click,2025-08-02 14:09:09,/page/11,
5042,645,purchase,2025-07-19 14:09:09,/page/18,
5043,952,email_click,2025-08-03 14:09:09,/page/90,46.0
5044,872,signup,2025-07-16 14:09:09,/page/68,
5045,641,add_to_cart,2025-07-17 14:09:09,/page/58,27.0
5046,877,add_to_cart,2025-07-25 14:09:09,/page/3,
5047,664,email_click,2025-07-24 14:09:09,/page/14,
5048,803,signup,2025-08-01 14:09:09,/page/50,
5049,905,add_to_cart,2025-08-02 14:09:09,/page/100,2.0
5050,824,signup,2025-07-22 14:09:09,/page/1,
5051,781,signup,2025-07-22 14:09:09,/page/76,38.0
5052,691,add_to_cart,2025-07-28 14:09:09,/page/46,6.0
5053,851,purchase,2025-07-15 14:09:09,/page/80,
5054,350,add_to_cart,2025-07-26 14:09:09,/page/31,
5055,139,purchase,2025-08-09 14:09:09,/page/27,
5056,486,page_view,2025-07-22 14:09:09,/page/69,
5057,920,add_to_cart,2025-08-01 14:09:09,/page/60,22.0
5058,472,add_to_cart,2025-07-24 14:09:09,/page/99,
5059,89,signup,2025-07-27 14:09:09,/page/18,
5060,332,add_to_cart,2025-08-07 14:09:09,/page/31,
5061,205,add_to_cart,2025-08-10 14:09:09,/page/44,36.0
5062,828,signup,2025-07-12 14:09:09,/page/35,
5063,939,page_view,2025-08-02 14:09:09,/page/25,15.0
5064,946,page_view,2025-08-08 14:09:09,/page/46,
5065,516,add_to_cart,2025-07-28 14:09:09,/page/79,
5066,769,purchase,2025-07-24 14:09:09,/page/21,
5067,443,add_to_cart,2025-07-21 14:09:09,/page/12,
5068,218,page_view,2025-07-13 14:09:09,/page/76,39.0
5069,212,purchase,2025-08-10 14:09:09,/page/89,
5070,78,purchase,2025-08-03 14:09:09,/page/49,
5071,880,signup,2025-08-04 14:09:09,/page/56,
5072,411,purchase,2025-08-04 14:09:09,/page/54,45.0
5073,337,page_view,2025-08-04 14:09:09,/page/96,20.0
5074,189,email_click,2025-08-05 14:09:09,/page/97,
5075,143,purchase,2025-08-04 14:09:09,/page/88,
5076,524,purchase,2025-08-01 14:09:09,/page/93,
5077,610,signup,2025-07-19 14:09:09,/page/98,
5078,730,purchase,2025-08-04 14:09:09,/page/77,22.0
5079,468,purchase,2025-07-27 14:09:09,/page/71,
5080,227,purchase,2025-07-21 14:09:09,/page/23,
5081,509,page_view,2025-07-22 14:09:09,/page/88,
5082,978,signup,2025-08-10 14:09:09,/page/37,
5083,952,page_view,2025-08-04 14:09:09,/page/42,
5084,316,purchase,2025-08-06 14:09:09,/page/59,
5085,905,signup,2025-08-10 14:09:09,/page/43,
5086,202,add_to_cart,2025-07-29 14:09:09,/page/64,
5087,195,purchase,2025-07-11 14:09:09,/page/74,
5088,887,page_view,2025-08-07 14:09:09,/page/87,
5089,972,email_click,2025-07-29 14:09:09,/page/81,
5090,951,signup,2025-07-15 14:09:09,/page/39,
5091,157,page_view,2025-07-12 14:09:09,/page/24,25.0
5092,970,purchase,2025-07-11 14:09:09,/page/88,
5093,208,signup,2025-08-01 14:09:09,/page/63,
5094,968,signup,2025-07-21 14:09:09,/page/79,30.0
5095,314,signup,2025-07-20 14:09:09,/page/62,
5096,191,signup,2025-07-12 14:09:09,/page/77,
5097,200,page_view,2025-07-19 14:09:09,/page/12,
5098,226,add_to_cart,2025-08-04 14:09:09,/page/63,
5099,755,email_click,2025-07-24 14:09:09,/page/18,28.0
5100,176,signup,2025-08-10 14:09:09,/page/86,7.0
5101,581,signup,2025-07-22 14:09:09,/page/10,
5102,290,email_click,2025-07-22 14:09:09,/page/13,22.0
5103,316,signup,2025-08-07 14:09:09,/page/46,
5104,999,signup,2025-08-07 14:09:09,/page/95,
5105,558,purchase,2025-08-04 14:09:09,/page/75,44.0
5106,408,page_view,2025-08-06 14:09:09,/page/54,
5107,861,add_to_cart,2025-08-05 14:09:09,/page/65,
5108,728,signup,2025-07-31 14:09:09,/page/10,
5109,772,page_view,2025-08-08 14:09:09,/page/73,24.0
5110,689,purchase,2025-08-08 14:09:09,/page/79,
5111,195,add_to_cart,2025-07-13 14:09:09,/page/94,
5112,463,email_click,2025-07-11 14:09:09,/page/77,
5113,517,purchase,2025-07-24 14:09:09,/page/6,
5114,196,page_view,2025-08-10 14:09:09,/page/91,14.0
5115,754,signup,2025-08-01 14:09:09,/page/95,46.0
5116,780,page_view,2025-07-11 14:09:09,/page/11,
5117,481,add_to_cart,2025-08-06 14:09:09,/page/4,41.0
5118,926,add_to_cart,2025-08-06 14:09:09,/page/68,
5119,372,email_click,2025-07-11 14:09:09,/page/43,6.0
5120,704,add_to_cart,2025-07-19 14:09:09,/page/76,
5121,37,signup,2025-07-11 14:09:09,/page/20,
5122,809,add_to_cart,2025-08-09 14:09:09,/page/32,
5123,154,add_to_cart,2025-07-24 14:09:09,/page/29,
5124,692,purchase,2025-07-22 14:09:09,/page/9,
5125,981,add_to_cart,2025-08-07 14:09:09,/page/81,39.0
5126,510,signup,2025-07-23 14:09:09,/page/32,
5127,469,email_click,2025-07-20 14:09:09,/page/21,
5128,400,signup,2025-07-27 14:09:09,/page/69,15.0
5129,8,email_click,2025-07-29 14:09:09,/page/92,
5130,608,signup,2025-08-06 14:09:09,/page/98,26.0
5131,107,purchase,2025-07-31 14:09:09,/page/33,
5132,522,signup,2025-07-16 14:09:09,/page/44,
5133,25,signup,2025-08-04 14:09:09,/page/20,24.0
5134,67,purchase,2025-07-25 14:09:09,/page/87,
5135,571,purchase,2025-07-14 14:09:09,/page/73,
5136,602,email_click,2025-08-07 14:09:09,/page/90,
5137,178,email_click,2025-08-09 14:09:09,/page/66,
5138,11,page_view,2025-08-04 14:09:09,/page/67,
5139,663,add_to_cart,2025-07-12 14:09:09,/page/75,
5140,920,page_view,2025-08-01 14:09:09,/page/75,7.0
5141,78,signup,2025-07-17 14:09:09,/page/76,
5142,200,page_view,2025-07-13 14:09:09,/page/81,
5143,466,purchase,2025-08-10 14:09:09,/page/74,3.0
5144,290,purchase,2025-07-14 14:09:09,/page/31,10.0
5145,100,email_click,2025-07-27 14:09:09,/page/22,
5146,666,page_view,2025-07-13 14:09:09,/page/19,17.0
5147,666,purchase,2025-07-11 14:09:09,/page/98,50.0
5148,420,page_view,2025-07-16 14:09:09,/page/87,
5149,701,signup,2025-08-04 14:09:09,/page/23,
5150,533,email_click,2025-08-09 14:09:09,/page/99,
5151,118,signup,2025-07-14 14:09:09,/page/30,
5152,107,add_to_cart,2025-07-25 14:09:09,/page/63,
5153,754,purchase,2025-07-13 14:09:09,/page/62,18.0
5154,39,add_to_cart,2025-08-08 14:09:09,/page/61,
5155,180,signup,2025-08-05 14:09:09,/page/94,
5156,126,purchase,2025-08-02 14:09:09,/page/17,
5157,816,email_click,2025-07-13 14:09:09,/page/27,
5158,822,signup,2025-08-08 14:09:09,/page/30,
5159,76,page_view,2025-07-25 14:09:09,/page/53,
5160,285,signup,2025-07-17 14:09:09,/page/53,17.0
5161,491,page_view,2025-07-16 14:09:09,/page/25,
5162,635,page_view,2025-07-12 14:09:09,/page/13,11.0
5163,619,page_view,2025-07-15 14:09:09,/page/44,
5164,946,purchase,2025-07-14 14:09:09,/page/88,
5165,565,purchase,2025-08-07 14:09:09,/page/68,
5166,847,page_view,2025-08-07 14:09:09,/page/13,
5167,135,add_to_cart,2025-08-09 14:09:09,/page/99,15.0
5168,346,email_click,2025-07-13 14:09:09,/page/51,
5169,607,page_view,2025-07-25 14:09:09,/page/13,3.0
5170,117,add_to_cart,2025-07-24 14:09:09,/page/89,
5171,234,page_view,2025-07-28 14:09:09,/page/52,
5172,405,page_view,2025-07-29 14:09:09,/page/19,
5173,575,email_click,2025-07-29 14:09:09,/page/24,
5174,649,email_click,2025-07-13 14:09:09,/page/72,
5175,525,signup,2025-07-27 14:09:09,/page/12,
5176,631,add_to_cart,2025-07-14 14:09:09,/page/69,
5177,686,signup,2025-07-26 14:09:09,/page/96,
5178,13,purchase,2025-08-08 14:09:09,/page/61,
5179,643,email_click,2025-08-10 14:09:09,/page/4,
5180,169,page_view,2025-07-25 14:09:09,/page/28,
5181,714,purchase,2025-08-08 14:09:09,/page/66,
5182,908,page_view,2025-07-21 14:09:09,/page/95,
5183,22,purchase,2025-08-03 14:09:09,/page/98,
5184,581,signup,2025-07-29 14:09:09,/page/69,
5185,151,purchase,2025-08-01 14:09:09,/page/73,
5186,594,page_view,2025-08-01 14:09:09,/page/98,
5187,605,signup,2025-08-08 14:09:09,/page/54,
5188,624,add_to_cart,2025-07-18 14:09:09,/page/32,
5189,63,purchase,2025-08-10 14:09:09,/page/14,
5190,683,page_view,2025-08-08 14:09:09,/page/26,
5191,27,signup,2025-08-04 14:09:09,/page/100,
5192,73,signup,2025-07-29 14:09:09,/page/1,
5193,109,signup,2025-07-12 14:09:09,/page/88,35.0
5194,275,signup,2025-07-18 14:09:09,/page/40,34.0
5195,934,add_to_cart,2025-07-20 14:09:09,/page/83,38.0
5196,501,add_to_cart,2025-07-25 14:09:09,/page/68,
5197,941,page_view,2025-07-25 14:09:09,/page/66,
5198,588,signup,2025-07-29 14:09:09,/page/78,
5199,288,purchase,2025-07-17 14:09:09,/page/33,
5200,451,add_to_cart,2025-07-30 14:09:09,/page/40,
5201,176,page_view,2025-07-27 14:09:09,/page/29,26.0
5202,201,signup,2025-07-14 14:09:09,/page/20,
5203,77,signup,2025-07-23 14:09:09,/page/1,17.0
5204,694,purchase,2025-07-23 14:09:09,/page/15,
5205,162,add_to_cart,2025-07-19 14:09:09,/page/9,1.0
5206,450,page_view,2025-08-08 14:09:09,/page/90,27.0
5207,540,signup,2025-07-15 14:09:09,/page/32,8.0
5208,715,email_click,2025-08-07 14:09:09,/page/47,36.0
5209,863,purchase,2025-08-04 14:09:09,/page/66,46.0
5210,945,page_view,2025-07-18 14:09:09,/page/40,
5211,886,purchase,2025-07-17 14:09:09,/page/89,
5212,918,add_to_cart,2025-07-15 14:09:09,/page/54,
5213,355,signup,2025-07-11 14:09:09,/page/89,
5214,439,purchase,2025-07-20 14:09:09,/page/51,
5215,98,purchase,2025-07-27 14:09:09,/page/59,7.0
5216,842,page_view,2025-08-08 14:09:09,/page/18,
5217,19,page_view,2025-07-26 14:09:09,/page/67,
5218,710,purchase,2025-08-10 14:09:09,/page/81,
5219,197,purchase,2025-07-23 14:09:09,/page/73,
5220,604,add_to_cart,2025-07-21 14:09:09,/page/53,
5221,893,purchase,2025-07-18 14:09:09,/page/18,
5222,81,purchase,2025-07-28 14:09:09,/page/4,15.0
5223,356,email_click,2025-08-04 14:09:09,/page/81,
5224,549,page_view,2025-08-02 14:09:09,/page/67,
5225,442,email_click,2025-07-25 14:09:09,/page/95,48.0
5226,839,purchase,2025-08-10 14:09:09,/page/27,
5227,165,email_click,2025-08-06 14:09:09,/page/78,31.0
5228,383,add_to_cart,2025-07-24 14:09:09,/page/17,7.0
5229,707,page_view,2025-07-19 14:09:09,/page/9,14.0
5230,597,email_click,2025-07-13 14:09:09,/page/73,
