order_id,customer_id,order_date,order_status,shipping_cost,tax_amount,total_amount
1040,308,2023-03-17,completed,6.05,200.32,2710.43
1041,308,2022-06-27,returned,10.08,140.12,1901.65
1042,308,2023-02-06,completed,21.08,28.06,399.95
1043,309,2023-08-31,completed,3.83,262.65,3549.58
1044,309,2022-08-16,completed,7.42,232.6,3147.46
1045,309,2022-04-24,completed,11.48,110.47,1502.77
1046,309,2023-05-14,completed,23.98,51.78,723.01
1047,309,2022-11-18,pending,15.84,216.94,2944.57
1048,309,2023-05-11,cancelled,24.87,184.49,2515.49
1049,310,2022-04-28,completed,22.46,9.41,149.55
1050,310,2023-12-10,completed,23.5,112.55,1542.93
1051,311,2023-05-23,completed,10.9,285.19,3860.91
1052,311,2023-08-25,completed,7.79,94.59,1284.76
1053,311,2022-10-06,completed,20.4,257.93,3502.46
1054,311,2023-02-24,completed,7.34,117.34,1591.43
1055,311,2022-11-23,completed,17.21,117.69,1605.98
1056,311,2023-06-24,completed,5.44,172.13,2329.15
1057,311,2023-05-21,cancelled,12.47,69.9,956.13
1058,312,2022-10-19,completed,0.45,97.22,1312.93
1059,313,2022-10-09,completed,7.93,128.42,1741.61
1060,313,2023-04-11,pending,12.33,75.12,1026.39
1061,313,2022-04-16,completed,0.73,6.24,84.95
1062,313,2022-11-27,completed,21.53,118.23,1617.67
1063,313,2022-02-14,pending,2.77,73.85,999.77
1064,313,2022-05-03,completed,3.16,158.34,2140.72
1065,313,2023-11-16,completed,3.06,262.78,3550.6
1066,313,2022-09-06,completed,16.49,12.87,190.29
1067,313,2023-11-18,completed,5.4,218.78,2958.88
1068,314,2022-06-07,completed,21.2,9.38,147.78
1069,315,2023-01-08,completed,9.64,172.24,2334.93
1070,315,2022-05-31,completed,11.52,10.23,149.63
1071,315,2023-04-17,completed,4.68,64.83,879.9
1072,315,2022-12-27,completed,6.64,150.42,2037.36
1073,315,2023-03-09,completed,4.85,84.54,1146.08
1074,315,2023-03-20,returned,2.73,38.39,521.02
1075,315,2022-08-13,completed,2.88,20.32,277.2
1076,315,2023-06-29,completed,2.53,117.06,1582.89
1077,317,2022-08-14,completed,18.35,95.3,1304.94
1078,318,2022-01-04,pending,2.36,171.53,2318.0
1079,318,2022-01-14,completed,16.65,86.66,1186.51
1080,319,2023-05-16,completed,21.83,204.35,2780.61
1081,320,2022-04-13,completed,7.62,150.39,2037.85
1082,320,2022-12-28,completed,7.53,216.31,2927.77
1083,320,2023-10-18,completed,0.52,186.6,2519.63
1084,320,2022-04-02,completed,4.85,222.85,3013.37
1085,320,2023-11-27,completed,8.72,152.95,2073.54
1086,321,2023-09-20,pending,3.07,179.73,2429.42
1087,321,2023-10-01,pending,13.95,27.02,378.75
1088,321,2022-02-11,completed,5.43,203.05,2746.62
1089,322,2023-07-29,completed,3.88,12.78,176.46
1090,322,2022-07-21,completed,10.8,2.06,38.61
1091,322,2022-12-30,completed,6.22,271.75,3674.8
1092,322,2023-08-16,completed,3.48,42.63,579.0
1093,322,2022-11-01,completed,14.17,166.89,2267.17
1094,322,2023-04-25,cancelled,8.85,160.85,2180.35
1095,324,2022-09-06,completed,14.51,83.56,1142.55
1096,325,2023-11-18,completed,0.15,113.43,1531.45
1097,325,2023-08-22,completed,16.86,21.04,300.87
1098,325,2023-07-30,completed,18.51,217.7,2957.5
1099,325,2022-07-25,completed,2.87,105.88,1432.2
1100,325,2023-06-17,returned,2.42,35.76,485.24
1101,325,2022-05-05,returned,7.5,186.53,2525.7
1102,325,2023-10-14,completed,0.54,169.34,2286.62
1103,325,2023-07-14,returned,5.01,165.56,2240.1
1104,326,2023-03-12,pending,3.7,168.36,2276.61
1105,326,2023-09-27,completed,11.11,83.3,1135.66
1106,326,2023-05-31,completed,5.27,116.41,1576.83
1107,326,2023-02-08,completed,1.71,239.52,3235.24
1108,327,2023-08-18,completed,8.7,140.6,1906.84
1109,327,2022-08-31,completed,2.64,64.08,867.76
1110,327,2022-09-14,completed,2.86,49.15,666.41
1111,327,2022-01-31,completed,23.09,135.84,1856.88
1112,328,2023-03-25,completed,16.97,118.96,1622.94
1113,329,2022-07-16,completed,2.15,13.71,187.28
1114,329,2022-02-04,completed,20.25,46.15,643.32
1115,329,2022-03-15,completed,8.52,265.37,3590.99
1116,329,2022-03-14,pending,14.23,57.15,785.73
1117,329,2023-09-08,completed,13.51,73.91,1011.24
1118,329,2022-09-15,completed,9.76,220.79,2990.46
1119,329,2023-05-28,pending,7.81,300.89,4069.78
1120,329,2022-03-02,cancelled,3.48,294.1,3973.89
1121,330,2022-03-14,completed,23.75,292.56,3973.36
1122,330,2023-05-05,completed,7.59,23.57,325.82
1123,330,2023-01-24,pending,17.05,5.69,93.84
1124,330,2023-01-22,completed,17.39,158.29,2154.34
1125,332,2022-09-01,completed,5.8,140.79,1906.43
1126,332,2022-02-14,completed,7.85,247.71,3351.9
1127,332,2023-01-01,completed,22.44,74.82,1032.48
1128,332,2023-11-01,completed,6.11,194.65,2633.85
1129,332,2023-05-13,completed,6.99,46.54,635.25
1130,332,2023-07-21,completed,5.27,132.7,1796.75
1131,332,2022-01-22,completed,12.47,47.72,656.67
1132,332,2022-11-04,completed,20.68,68.6,946.76
1133,333,2023-01-29,completed,12.38,51.72,710.55
1134,333,2022-12-23,returned,23.43,332.42,4511.13
1135,333,2022-02-28,completed,20.18,312.6,4240.3
1136,333,2022-09-01,pending,3.3,114.23,1545.44
1137,333,2022-03-29,completed,24.97,196.85,2682.39
1138,333,2022-09-28,completed,21.19,164.59,2243.2
1139,333,2022-03-23,completed,6.91,153.87,2084.11
1140,333,2023-11-03,pending,1.24,8.02,109.55
1141,333,2023-06-03,completed,21.51,137.44,1876.89
1142,333,2022-04-22,completed,1.94,179.41,2423.99
1143,334,2022-05-27,pending,0.62,166.33,2246.08
1144,334,2022-01-27,completed,2.66,103.81,1404.08
1145,334,2023-08-19,completed,17.82,21.97,314.43
1146,334,2023-10-27,completed,1.96,22.96,311.97
1147,335,2023-08-12,completed,15.76,192.66,2616.63
1148,335,2022-07-19,completed,20.9,150.14,2047.79
1149,335,2023-12-11,completed,6.03,119.91,1624.86
1150,335,2022-05-09,completed,23.14,78.99,1089.47
1151,335,2022-10-21,completed,8.54,34.61,475.75
1152,335,2022-06-01,completed,14.4,40.69,563.72
1153,336,2022-09-27,completed,19.14,125.65,1715.44
1154,336,2023-03-09,completed,8.86,132.54,1798.11
1155,336,2022-02-16,completed,1.84,193.67,2616.35
1156,336,2023-12-18,completed,3.37,122.42,1656.0
1157,337,2022-01-08,completed,14.84,106.44,1451.73
1158,338,2022-04-10,completed,5.81,178.44,2414.75
1159,338,2022-05-27,completed,1.05,74.49,1006.71
1160,338,2022-12-22,completed,7.12,39.75,543.77
1161,338,2022-08-18,completed,22.13,128.82,1761.16
1162,339,2022-07-31,completed,13.8,221.06,2998.06
1163,339,2023-08-08,completed,10.66,102.7,1397.09
1164,339,2022-05-21,completed,24.83,64.6,896.99
1165,339,2022-08-16,completed,18.18,159.24,2167.95
1166,339,2022-11-19,completed,22.31,37.35,526.52
1167,339,2023-06-18,completed,7.94,97.24,1320.65
1168,340,2022-07-11,completed,18.34,129.81,1770.79
1169,340,2022-03-10,completed,12.27,202.53,2746.41
1170,340,2022-08-26,completed,21.88,147.18,2008.87
1171,341,2023-04-03,completed,8.13,159.09,2155.87
1172,341,2023-05-16,returned,15.03,28.97,406.14
1173,341,2022-11-27,completed,6.54,126.73,1717.39
1174,341,2022-08-13,completed,8.5,33.73,463.85
1175,341,2023-08-10,completed,21.89,191.75,2610.53
1176,341,2022-12-08,completed,22.81,140.45,1918.88
1177,342,2022-08-09,completed,13.82,16.67,238.89
1178,342,2023-02-12,cancelled,19.78,25.24,360.46
1179,342,2022-08-24,completed,15.79,113.37,1546.26
1180,342,2022-05-15,cancelled,20.46,92.11,1263.96
1181,342,2023-07-09,completed,15.12,104.97,1432.17
1182,342,2022-11-16,completed,19.62,128.08,1748.72
1183,342,2022-08-16,completed,24.17,288.23,3915.32
1184,343,2023-04-09,completed,5.6,18.33,253.0
1185,344,2023-05-04,pending,14.08,71.78,983.11
1186,344,2023-05-17,completed,14.84,49.93,688.93
1187,345,2023-04-30,completed,13.09,229.55,3112.0
1188,345,2022-10-02,completed,17.26,270.33,3666.75
1189,346,2022-03-21,completed,9.39,90.38,1229.54
1190,347,2022-06-20,completed,4.93,40.42,550.63
1191,348,2023-10-04,completed,20.08,221.48,3010.09
1192,348,2022-11-27,completed,15.38,219.23,2974.96
1193,348,2023-01-16,completed,12.98,112.44,1530.88
1194,348,2023-05-01,completed,0.25,98.3,1327.32
1195,349,2023-10-02,completed,11.72,65.81,900.18
1196,349,2022-01-15,returned,23.2,143.58,1961.48
1197,349,2023-10-19,completed,16.48,4.84,81.78
1198,350,2022-08-10,completed,7.0,130.73,1771.87
1199,350,2023-08-30,completed,15.12,183.3,2489.67
1200,350,2022-02-23,completed,3.42,255.26,3449.46
1201,350,2022-12-30,returned,7.79,224.03,3032.16
1202,350,2022-09-14,completed,17.13,307.23,4164.69
1203,350,2022-07-15,pending,9.56,149.36,2025.98
1204,351,2022-07-19,completed,0.14,112.04,1512.67
1205,351,2023-10-25,completed,6.87,273.63,3700.93
1206,351,2023-09-15,completed,15.81,182.02,2473.13
1207,351,2022-07-01,completed,21.77,85.17,1171.58
1208,351,2023-12-29,pending,1.56,35.03,474.47
1209,351,2022-07-18,cancelled,16.38,102.15,1395.42
1210,351,2022-11-21,completed,22.44,91.39,1256.2
1211,352,2023-11-12,completed,10.08,33.14,457.49
1212,353,2023-05-29,pending,3.69,59.11,801.62
1213,354,2022-01-04,completed,7.78,56.42,769.49
1214,354,2023-10-04,completed,24.14,17.3,257.67
1215,355,2022-09-10,completed,7.69,74.95,1019.56
1216,355,2022-07-02,completed,6.97,166.13,2249.67
1217,355,2023-10-20,completed,13.08,74.93,1024.61
1218,355,2023-12-21,completed,10.85,165.16,2240.5
1219,356,2022-08-04,completed,6.46,178.48,2415.88
1220,356,2023-11-06,completed,14.71,14.7,213.19
1221,356,2023-01-03,completed,21.73,38.88,546.59
1222,356,2022-12-11,completed,16.2,25.61,361.97
1223,356,2023-04-24,completed,13.67,56.08,770.73
1224,356,2023-08-13,completed,17.36,108.68,1484.59
1225,357,2023-06-04,completed,2.7,235.02,3175.45
1226,358,2023-06-21,completed,4.96,111.26,1506.91
1227,358,2022-06-26,returned,7.53,34.42,472.25
1228,358,2023-03-24,completed,2.25,69.7,943.15
1229,359,2022-06-13,completed,8.62,175.7,2380.63
1230,359,2022-11-22,completed,19.08,160.3,2183.08
1231,359,2023-03-11,completed,14.92,123.54,1682.66
1232,359,2023-02-12,completed,22.86,52.07,725.85
1233,360,2022-12-14,completed,9.6,110.95,1507.44
1234,360,2022-02-05,completed,6.53,194.65,2634.29
1235,360,2022-01-13,completed,4.02,67.42,914.13
1236,360,2023-11-18,completed,10.04,21.88,305.4
1237,360,2023-10-12,completed,2.9,184.25,2490.33
1238,360,2023-01-28,completed,21.76,14.02,210.97
1239,360,2023-12-26,completed,14.75,93.38,1275.33
1240,360,2022-10-16,pending,1.0,127.95,1728.36
1241,360,2022-07-03,completed,7.33,79.0,1073.88
1242,360,2022-03-28,completed,13.37,54.29,746.27
1243,361,2023-04-15,completed,17.22,103.68,1416.84
1244,363,2022-12-01,completed,9.32,93.18,1267.23
1245,363,2022-03-22,pending,8.44,142.19,1928.04
1246,363,2023-03-20,completed,24.13,145.41,1987.13
1247,364,2022-09-07,pending,17.36,58.02,800.57
1248,364,2023-03-24,completed,6.87,154.29,2089.75
1249,364,2023-11-26,completed,7.12,1.53,27.82
1250,365,2023-03-01,completed,16.43,89.89,1229.98
1251,365,2022-11-29,completed,5.53,277.7,3754.42
1252,366,2022-12-21,completed,20.57,83.47,1147.47
1253,366,2023-02-04,completed,6.39,116.2,1575.13
1254,366,2023-10-09,completed,12.16,92.56,1261.67
1255,366,2023-04-24,completed,0.74,253.41,3421.83
1256,366,2022-05-15,completed,9.46,18.72,262.12
1257,366,2022-04-24,completed,14.27,75.59,1034.69
1258,366,2022-12-27,returned,18.78,241.31,3276.41
1259,366,2023-07-03,completed,13.31,106.76,1454.63
1260,366,2023-04-06,completed,3.92,63.28,858.16
1261,366,2023-11-03,completed,4.31,79.2,1073.57
1262,367,2023-03-05,completed,10.26,6.23,94.39
1263,367,2023-09-27,completed,12.58,88.5,1207.33
1264,367,2022-01-24,completed,8.13,114.07,1548.07
1265,368,2022-01-24,completed,18.57,241.11,3273.52
1266,368,2022-11-27,completed,3.32,8.91,123.66
1267,369,2023-04-18,completed,11.48,185.25,2512.39
1268,369,2022-02-03,completed,17.05,226.3,3072.16
1269,369,2023-09-14,completed,16.18,185.41,2519.18
1270,369,2023-03-27,returned,10.71,34.0,469.77
1271,369,2023-08-17,cancelled,18.84,15.17,223.58
1272,369,2023-11-04,completed,8.5,70.01,953.59
1273,369,2022-03-17,pending,11.46,190.76,2586.68
1274,370,2022-05-24,completed,3.7,113.88,1541.09
1275,370,2023-10-12,completed,7.62,129.39,1754.34
1276,370,2022-08-05,completed,14.58,101.03,1378.54
1277,371,2023-06-14,pending,10.15,216.89,2938.13
1278,372,2023-05-11,completed,22.43,14.22,214.41
1279,372,2022-11-13,completed,5.16,120.18,1627.53
1280,372,2023-01-01,completed,12.47,384.63,5204.92
1281,372,2022-12-04,completed,12.69,186.83,2534.91
1282,372,2022-09-11,completed,6.12,190.01,2571.26
1283,374,2022-07-01,completed,1.01,149.26,2016.08
1284,374,2023-08-19,completed,11.93,13.3,191.47
1285,374,2023-10-12,completed,1.83,113.5,1534.07
1286,374,2022-04-25,completed,18.0,144.87,1973.74
1287,374,2023-10-09,completed,4.41,144.16,1950.51
1288,374,2022-07-06,completed,12.19,99.33,1353.1
1289,374,2023-03-30,cancelled,8.56,81.04,1102.54
1290,374,2023-11-20,completed,3.86,87.92,1190.84
1291,375,2022-06-10,pending,8.14,234.33,3171.55
1292,375,2022-11-19,completed,11.24,181.3,2458.76
1293,375,2022-01-20,cancelled,20.46,90.14,1237.31
1294,375,2023-03-14,completed,19.77,124.29,1697.72
1295,375,2022-09-06,pending,4.01,240.01,3244.09
1296,375,2023-09-14,completed,14.65,25.87,363.94
1297,375,2022-10-10,pending,13.45,96.39,1314.67
1298,375,2023-08-11,pending,5.0,13.65,189.29
1299,375,2023-07-14,pending,19.07,139.75,1905.75
1300,375,2023-12-18,completed,17.79,217.3,2951.4
1301,376,2023-04-17,completed,9.06,144.94,1965.79
1302,376,2022-05-24,completed,2.98,224.18,3029.36
1303,377,2023-06-01,completed,21.83,134.55,1838.3
1304,378,2023-07-26,returned,19.51,400.97,5432.55
1305,378,2022-06-05,completed,16.26,70.05,961.89
1306,379,2023-04-10,completed,13.19,56.32,773.5
1307,379,2022-08-17,pending,14.61,268.45,3638.71
1308,379,2022-06-06,cancelled,4.72,89.02,1206.52
1309,379,2022-02-10,completed,19.49,95.88,1313.9
1310,379,2023-03-27,completed,3.08,163.55,2211.0
1311,379,2023-08-28,completed,20.36,20.66,299.3
1312,380,2023-08-16,completed,18.11,5.52,92.61
1313,381,2023-05-16,completed,18.52,87.91,1205.33
1314,381,2022-04-25,completed,23.62,64.59,895.55
1315,384,2023-02-14,returned,24.04,75.75,1046.61
1316,385,2022-03-08,returned,10.85,141.41,1919.86
1317,385,2022-11-28,completed,1.13,9.79,133.25
1318,385,2023-04-27,completed,19.06,34.76,488.33
1319,386,2023-11-08,completed,7.33,206.14,2790.28
1320,386,2023-02-18,completed,15.63,37.28,518.86
1321,386,2022-05-28,completed,22.84,61.38,851.48
1322,387,2023-06-22,completed,4.24,71.94,975.42
1323,388,2022-04-05,completed,10.5,38.01,523.65
1324,388,2023-03-02,completed,21.4,199.08,2708.95
1325,388,2023-11-16,completed,17.91,164.88,2243.82
1326,388,2022-04-08,completed,17.93,58.21,803.82
1327,390,2023-04-19,completed,16.71,232.94,3161.4
1328,390,2022-07-22,completed,24.49,6.41,111.06
1329,390,2022-09-01,returned,4.05,125.36,1696.46
1330,390,2022-08-08,completed,11.33,131.65,1788.65
1331,390,2022-07-10,completed,6.38,227.5,3077.68
1332,390,2022-01-27,completed,24.12,44.54,625.39
1333,390,2023-12-31,completed,7.39,98.35,1335.1
1334,390,2023-06-08,completed,4.87,51.39,698.67
1335,390,2022-06-05,completed,14.07,214.56,2910.65
1336,390,2022-08-20,completed,21.08,57.7,800.03
1337,391,2023-02-15,returned,7.41,190.31,2576.58
1338,391,2023-09-20,pending,14.85,12.6,184.95
1339,391,2023-05-08,completed,20.56,51.27,712.66
1340,392,2022-12-25,completed,1.76,142.92,1931.13
1341,392,2023-11-20,completed,6.89,88.46,1201.12
1342,393,2023-11-08,completed,10.96,74.14,1011.86
1343,393,2022-06-07,pending,1.76,168.71,2279.37
1344,394,2023-03-13,completed,14.62,223.81,3036.03
1345,394,2023-12-20,completed,24.08,196.01,2670.22
1346,395,2023-11-14,pending,20.91,49.36,687.33
1347,395,2023-11-13,completed,6.64,235.64,3187.82
1348,396,2023-10-21,completed,23.85,322.8,4381.67
1349,396,2023-04-17,completed,14.33,206.24,2798.63
1350,396,2023-02-27,completed,20.05,84.11,1155.48
1351,396,2023-12-17,completed,24.77,148.31,2026.92
1352,396,2022-06-26,completed,21.12,49.93,695.13
1353,397,2022-08-22,completed,7.91,93.84,1274.76
1354,397,2022-07-27,completed,6.62,162.62,2201.95
1355,397,2023-06-03,completed,17.51,233.1,3164.38
1356,397,2023-06-30,completed,8.84,107.92,1465.74
1357,397,2022-10-28,completed,15.34,18.15,260.33
1358,398,2022-02-11,pending,6.15,121.7,1649.09
1359,398,2022-09-09,returned,21.88,149.56,2040.92
1360,398,2023-08-05,completed,4.81,177.61,2402.6
1361,398,2023-02-01,completed,18.67,87.12,1194.81
1362,398,2022-05-18,completed,8.04,156.19,2116.57
1363,398,2023-07-03,completed,7.84,246.42,3334.52
1364,398,2022-03-08,pending,23.83,91.06,1253.1
1365,398,2023-05-04,completed,21.69,78.95,1087.46
1366,398,2022-09-16,completed,23.68,60.12,835.3
1367,399,2023-12-23,completed,19.11,111.13,1519.41
1368,400,2022-11-08,completed,8.26,356.88,4826.08
1369,400,2022-03-14,completed,15.35,219.56,2979.42
1370,400,2022-04-07,completed,23.65,176.39,2404.93
1371,400,2022-07-08,completed,6.51,92.99,1261.88
1372,400,2022-04-07,completed,13.1,9.56,142.18
1373,401,2023-07-25,returned,1.48,5.62,77.33
1374,401,2023-08-05,completed,14.08,8.19,124.63
1375,401,2023-09-28,completed,12.46,93.92,1280.39
1376,401,2022-02-09,completed,23.38,74.91,1034.63
1377,401,2022-04-21,completed,8.73,38.83,532.92
1378,401,2022-06-08,completed,24.93,164.49,2245.51
1379,401,2022-03-09,pending,8.46,76.57,1042.17
1380,403,2023-05-07,completed,20.27,243.98,3314.06
1381,403,2022-05-19,completed,11.2,60.6,829.24
1382,403,2022-01-25,completed,12.28,190.83,2588.43
1383,403,2023-12-17,pending,1.38,12.84,174.71
1384,403,2023-08-25,completed,18.7,193.16,2626.35
1385,403,2023-06-05,completed,13.1,59.67,818.63
1386,403,2022-07-10,completed,22.31,141.0,1925.87
1387,404,2022-07-30,completed,22.51,1.97,49.12
1388,404,2022-09-04,completed,16.49,102.86,1405.11
1389,404,2023-11-16,completed,6.45,269.49,3644.52
1390,405,2023-03-02,completed,20.59,142.08,1938.65
1391,405,2023-12-08,completed,5.57,36.17,493.83
1392,405,2023-05-16,completed,1.66,247.5,3342.96
1393,405,2023-02-09,completed,20.57,28.33,403.02
1394,408,2022-02-06,completed,11.72,2.29,42.65
1395,408,2023-02-02,completed,4.61,49.84,677.47
1396,408,2023-03-25,completed,18.46,76.92,1056.92
1397,408,2022-09-14,completed,23.05,108.78,1491.52
1398,408,2022-08-19,completed,4.6,94.25,1276.99
1399,408,2022-09-09,completed,15.04,29.34,411.07
1400,408,2023-07-02,completed,0.44,58.26,786.98
1401,408,2022-01-07,completed,9.53,336.64,4554.11
1402,410,2022-10-17,completed,17.14,119.92,1636.11
1403,410,2023-01-04,completed,5.6,118.06,1599.47
1404,410,2022-01-22,completed,10.79,155.12,2104.91
1405,410,2022-12-28,completed,5.2,154.09,2085.47
1406,411,2023-06-27,completed,5.15,103.02,1395.89
1407,411,2023-09-26,completed,9.09,141.79,1923.26
1408,411,2023-10-01,completed,10.3,92.44,1258.3
1409,411,2023-06-14,completed,10.79,167.66,2274.19
1410,411,2022-07-22,completed,3.77,126.02,1704.99
1411,411,2023-10-06,completed,21.9,4.16,78.08
1412,411,2022-01-09,completed,23.0,13.08,199.59
1413,411,2023-01-01,completed,5.08,63.32,859.87
1414,412,2022-11-20,completed,14.59,119.51,1627.94
1415,412,2023-06-30,completed,22.76,260.89,3544.83
1416,412,2022-04-10,returned,18.89,69.54,957.69
1417,412,2023-08-24,completed,17.2,194.96,2649.14
1418,413,2023-08-04,returned,8.6,49.84,681.49
1419,414,2023-11-16,completed,4.93,113.19,1532.95
1420,414,2023-08-28,completed,10.44,125.4,1703.32
1421,414,2022-01-25,pending,12.24,67.28,920.51
1422,414,2023-03-20,completed,8.44,104.74,1422.49
1423,415,2023-08-11,completed,0.48,243.51,3287.86
1424,416,2023-03-11,completed,10.18,114.55,1556.55
1425,416,2023-11-19,completed,2.12,143.87,1944.35
1426,416,2023-01-18,completed,1.62,256.45,3463.69
1427,416,2023-04-17,completed,15.78,154.61,2103.06
1428,416,2022-07-10,completed,2.29,63.66,861.71
1429,416,2022-08-27,cancelled,5.26,50.64,688.84
1430,416,2022-07-17,completed,11.9,73.25,1000.79
1431,417,2023-11-24,completed,14.8,20.7,294.22
1432,418,2022-03-23,completed,4.4,63.46,861.15
1433,418,2023-12-21,completed,19.04,77.16,1060.75
1434,418,2023-08-30,pending,7.42,155.8,2110.68
1435,418,2022-06-15,pending,1.62,72.37,978.63
1436,418,2022-03-03,pending,15.5,163.94,2228.72
1437,418,2023-09-13,cancelled,16.95,58.61,808.16
1438,418,2022-11-23,completed,11.27,107.16,1457.96
1439,419,2023-02-24,completed,11.62,200.7,2721.08
1440,419,2022-11-21,pending,9.54,111.57,1515.68
1441,419,2022-06-04,completed,14.82,12.86,188.45
1442,419,2022-07-22,completed,0.54,186.6,2519.58
1443,419,2022-06-13,completed,12.18,3.42,58.38
1444,420,2022-11-28,completed,17.65,153.52,2090.17
1445,421,2023-03-16,cancelled,15.29,156.56,2128.83
1446,421,2022-08-03,completed,23.61,114.58,1570.47
1447,421,2023-07-23,completed,8.52,127.59,1730.95
1448,421,2023-09-17,completed,5.93,99.3,1346.51
1449,421,2022-04-08,completed,9.6,56.82,776.64
1450,421,2022-09-30,pending,1.67,73.18,989.55
1451,421,2022-12-31,completed,20.62,201.92,2746.52
1452,421,2023-09-04,completed,15.13,157.77,2145.06
1453,421,2023-03-10,pending,17.52,17.61,255.29
1454,422,2022-10-31,completed,0.63,87.27,1178.76
1455,422,2022-10-08,completed,11.4,73.23,999.96
1456,422,2022-01-18,completed,3.1,130.49,1764.68
1457,422,2022-11-28,completed,9.89,126.36,1715.77
1458,422,2024-01-01,completed,3.3,6.28,88.14
1459,423,2022-04-15,pending,13.07,94.81,1292.95
1460,423,2022-03-13,completed,12.31,164.89,2238.28
1461,423,2022-02-27,completed,16.12,154.28,2098.92
1462,423,2023-02-01,completed,18.9,188.11,2558.44
1463,424,2022-08-02,completed,5.74,117.77,1595.67
1464,424,2023-10-05,completed,18.61,112.48,1537.12
1465,424,2022-07-20,completed,8.18,125.97,1708.8
1466,425,2023-02-20,completed,5.11,64.68,878.33
1467,425,2022-07-30,completed,5.0,189.65,2565.28
1468,425,2022-01-25,pending,7.75,110.36,1497.55
1469,425,2023-02-02,completed,18.0,198.07,2691.98
1470,425,2022-04-20,completed,22.11,34.4,486.52
1471,425,2022-10-08,completed,23.25,89.46,1230.96
1472,425,2023-03-10,completed,18.55,108.97,1489.7
1473,425,2022-09-27,completed,11.42,125.23,1702.06
1474,425,2023-05-03,completed,4.36,30.01,409.52
1475,425,2023-08-17,completed,17.37,61.18,843.29
1476,426,2023-11-26,completed,9.44,66.71,909.99
1477,426,2023-02-27,completed,4.38,26.54,362.66
1478,426,2022-10-15,completed,17.75,154.0,2096.71
1479,427,2023-03-22,completed,13.97,130.77,1779.4
1480,427,2023-01-18,returned,16.47,167.12,2272.61
1481,427,2023-01-17,completed,11.69,144.72,1965.45
1482,427,2022-03-30,completed,15.05,155.95,2120.4
1483,427,2022-06-18,completed,22.24,130.42,1782.97
1484,428,2023-08-11,pending,3.49,119.66,1618.88
1485,428,2023-05-29,returned,13.6,253.23,3432.15
1486,429,2023-01-18,completed,13.71,259.14,3512.14
1487,429,2023-04-10,completed,3.89,132.29,1789.75
1488,430,2023-05-23,completed,3.61,20.56,281.17
1489,430,2023-02-20,completed,7.57,15.48,216.56
1490,430,2022-02-01,completed,7.39,86.95,1181.19
1491,430,2023-03-09,completed,23.62,205.22,2794.06
1492,430,2023-08-31,completed,1.05,161.19,2177.08
1493,430,2023-08-25,completed,15.51,84.11,1150.96
1494,430,2023-07-11,completed,2.3,108.02,1460.6
1495,431,2022-12-12,completed,6.03,196.98,2665.27
1496,431,2023-11-23,completed,19.52,263.68,3579.19
1497,431,2023-04-08,completed,7.33,76.45,1039.42
1498,431,2022-03-20,completed,4.98,144.03,1949.37
1499,431,2023-12-01,completed,14.59,157.88,2145.94
1500,432,2023-03-25,completed,12.4,199.56,2706.44
1501,432,2023-03-09,completed,1.67,44.46,601.85
1502,432,2023-02-15,completed,12.68,28.7,400.19
1503,433,2023-11-12,pending,4.91,171.75,2323.59
1504,433,2022-01-12,completed,9.3,261.55,3540.26
1505,433,2022-07-13,pending,16.6,107.6,1469.16
1506,433,2022-03-11,completed,11.94,10.48,153.48
1507,436,2023-02-28,completed,20.99,126.35,1726.73
1508,436,2022-01-29,completed,4.82,129.1,1747.64
1509,437,2023-06-06,completed,22.22,81.46,1121.98
1510,437,2022-02-01,completed,10.43,204.23,2767.55
1511,437,2022-11-12,completed,21.38,195.72,2663.55
1512,437,2022-12-12,completed,2.27,176.21,2381.1
1513,437,2022-08-22,completed,7.83,121.54,1648.59
1514,439,2022-10-13,completed,6.6,130.76,1771.85
1515,440,2023-07-21,returned,8.03,237.15,3209.5
1516,440,2022-07-07,cancelled,22.18,144.28,1969.97
1517,440,2022-05-08,completed,24.16,223.51,3041.53
1518,440,2023-03-14,completed,15.7,47.81,661.15
1519,440,2022-03-13,completed,6.93,218.7,2959.32
1520,441,2022-10-19,completed,10.75,147.73,2005.15
1521,441,2022-12-29,completed,21.02,78.63,1082.51
1522,441,2023-01-28,pending,5.08,174.04,2354.57
1523,441,2022-06-27,completed,22.94,93.78,1289.0
1524,441,2022-08-26,completed,2.51,54.63,740.03
1525,442,2022-06-03,completed,18.48,285.91,3878.23
1526,442,2022-01-22,completed,12.48,211.48,2867.48
1527,442,2022-09-12,completed,17.87,133.33,1817.85
1528,445,2023-07-31,completed,6.1,96.49,1308.74
1529,445,2023-02-03,completed,14.29,114.51,1560.19
1530,445,2022-08-23,completed,6.73,183.33,2481.71
1531,445,2022-02-07,cancelled,24.48,17.04,254.46
1532,445,2022-03-23,completed,13.13,45.51,627.47
1533,445,2022-11-16,completed,4.17,25.14,343.57
1534,446,2023-08-10,pending,16.37,67.76,931.15
1535,446,2022-07-20,completed,15.07,11.35,168.25
1536,446,2022-07-03,pending,13.35,225.72,3060.52
1537,446,2022-01-22,completed,12.52,7.35,111.7
1538,446,2023-04-26,completed,3.9,138.36,1871.82
1539,446,2023-04-11,completed,4.38,7.15,100.95
1540,448,2023-09-13,completed,18.86,0.82,29.96
1541,448,2023-04-17,completed,13.22,299.67,4058.72
1542,448,2023-02-19,completed,18.79,72.11,992.29
